date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:50	53025/53025	---M--	200	added ('OK')	application/javascript	etag:%223dc0aaa-cf21-4f4b3b12296c0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/summernote/summernote.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/summernote/summernote.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-new-message.html)
12:32:52	41668/41668	---M--	200	added ('OK')	image/png	etag:%223dc09e8-a2c4-4fc90e9de6900%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/search-result-img.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/search-result-img.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-search-result.html)
12:32:52	11246/11246	---M--	200	added ('OK')	application/javascript	etag:%223dc0a35-2bee-511ec4a2d7380%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-slider/bootstrap-slider.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-slider/bootstrap-slider.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-search-result.html)
12:32:53	42943/42943	---M--	200	added ('OK')	application/javascript	etag:%223dc0a2e-a7bf-5013effa29b00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-multiselect/bootstrap-multiselect.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-multiselect/bootstrap-multiselect.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-search-result.html)
12:32:53	64569/64569	---M--	200	added ('OK')	application/javascript	etag:%223dc0a96-fc39-4f84b37212f80%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/select2/select2.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/select2/select2.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-new-message.html)
12:32:53	255/255	---M--	200	added ('OK')	application/javascript	etag:%223dc0a12-ff-511f6b17dec40%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/king-form-layouts.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/king-form-layouts.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-submit-ticket.html)
12:32:54	448/448	---M--	200	added ('OK')	application/javascript	etag:%223dc0a59-1c0-510cdc2514780%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/datatable/plugins/type-detection/date-uk.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/datatable/plugins/type-detection/date-uk.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-file-manager.html)
12:32:54	31619/31619	---M--	200	added ('OK')	application/javascript	etag:%223dc0a4c-7b83-50238a9198780%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/datatable/exts/dataTables.tableTools.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/datatable/exts/dataTables.tableTools.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-file-manager.html)
12:32:54	1155/1155	---M--	200	added ('OK')	application/javascript	etag:%223dc0a56-483-510cdc2514780%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/datatable/plugins/sorting/date-uk.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/datatable/plugins/sorting/date-uk.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-file-manager.html)
12:32:55	884/884	---M--	200	added ('OK')	application/javascript	etag:%223dc0a5a-374-510cdc2514780%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/datatable/plugins/type-detection/file-size.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/datatable/plugins/type-detection/file-size.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-file-manager.html)
12:32:55	1116/1116	---M--	200	added ('OK')	application/javascript	etag:%223dc0a57-45c-510cdc2514780%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/datatable/plugins/sorting/file-size.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/datatable/plugins/sorting/file-size.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-file-manager.html)
12:32:56	5284/5284	---M--	200	added ('OK')	application/javascript	etag:%223dc0a1c-14a4-50b0c23947c00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-contextmenu/bootstrap-contextmenu.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-contextmenu/bootstrap-contextmenu.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-file-manager.html)
12:32:57	4666/4666	---M--	200	added ('OK')	application/javascript	etag:%223dc0a13-123a-527dac630e440%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/king-page-transparent.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/king-page-transparent.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-file-manager-transparent.html)
12:32:57	6044/6044	---M--	200	added ('OK')	application/javascript	etag:%223dc0aa0-179c-4ee1f3b87e040%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/stat/flot/jquery.flot.orderBars.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/stat/flot/jquery.flot.orderBars.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/charts-statistics.html)
12:32:58	6890/6890	---M--	200	added ('OK')	application/javascript	etag:%223dc0aa4-1aea-4dd4bb0f56300%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/stat/flot/jquery.flot.selection.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/stat/flot/jquery.flot.selection.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/charts-statistics-interactive.html)
12:33:00	6825/6825	---M--	200	added ('OK')	application/javascript	etag:%223dc0a2c-1aa9-4f8931086e700%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-editable/jquery.mockjax.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-editable/jquery.mockjax.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-inplace-editing.html)
12:33:00	19115/19115	---M--	200	added ('OK')	application/javascript	etag:%223dc0a98-4aab-4f5f5b945e1c0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/stat/colorbrewer.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/stat/colorbrewer.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/charts-d3charts.html)
12:33:07	46821/46821	---M--	200	added ('OK')	application/javascript	etag:%223dc0a1f-b6e5-4f04534515e00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-datepicker/bootstrap-datepicker.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-datepicker/bootstrap-datepicker.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-inplace-editing.html)
12:33:08	49022/49022	---M--	200	added ('OK')	application/javascript	etag:%223dc0abd-bf7e-4ea4ed9025500%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/typeahead/typeahead.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/typeahead/typeahead.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-inplace-editing.html)
12:33:09	2460/2460	---M--	200	added ('OK')	application/javascript	etag:%223dc0abe-99c-4f89e24d06140%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/typeahead/typeaheadjs.1.5.1.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/typeahead/typeaheadjs.1.5.1.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-inplace-editing.html)
12:33:10	5170/5170	---M--	200	added ('OK')	application/javascript	etag:%223dc0a22-1432-4f95b75a60f80%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-editable/address.custom.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-editable/address.custom.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-inplace-editing.html)
12:33:10	2396/2396	---M--	200	added ('OK')	application/javascript	etag:%223dc0a29-95c-4f892d26b3e80%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-editable/demo-mock.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-editable/demo-mock.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-inplace-editing.html)
12:33:14	23942/23942	---M--	200	added ('OK')	application/javascript	etag:%223dc0a11-5d86-545f7824ee340%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/king-elements.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/king-elements.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-inplace-editing.html)
12:33:17	15476/15476	---M--	200	added ('OK')	application/javascript	etag:%223dc0a1a-3c74-4ec41c9f2bb00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-colorpicker/bootstrap-colorpicker.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-colorpicker/bootstrap-colorpicker.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-elements.html)
12:33:18	49080/49080	---M--	200	added ('OK')	application/javascript	etag:%223dc0a66-bfb8-4ea2b4b9e4700%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/jqallrangesliders/jQAllRangeSliders-min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/jqallrangesliders/jQAllRangeSliders-min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-elements.html)
12:33:18	6766/6766	---M--	200	added ('OK')	application/javascript	etag:%223dc0a78-1a6e-4ec8bd00d8980%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/jquery-simplecolorpicker/jquery.simplecolorpicker.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/jquery-simplecolorpicker/jquery.simplecolorpicker.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-elements.html)
12:33:19	146965/146965	---M--	200	added ('OK')	application/javascript	etag:%223dc0a9a-23e15-4f55a73b5d200%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/stat/d3.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/stat/d3.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/charts-d3charts.html)
12:33:21	6752/6752	---M--	200	added ('OK')	application/javascript	etag:%223dc0a3c-1a60-4ea08e4e9ad00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-tagsinput/bootstrap-tagsinput.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-tagsinput/bootstrap-tagsinput.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-elements.html)
12:33:21	19416/19416	---M--	200	added ('OK')	application/javascript	etag:%223dc0a3e-4bd8-50087d283ef00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-touchspin/jquery.bootstrap-touchspin.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-touchspin/jquery.bootstrap-touchspin.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-elements.html)
12:33:24	33883/33883	---M--	200	added ('OK')	application/javascript	etag:%223dc0a5c-845b-4eae59733b000%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/daterangepicker/daterangepicker.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/daterangepicker/daterangepicker.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-elements.html)
12:33:27	30476/30476	---M--	200	added ('OK')	application/javascript	etag:%223dc0a5f-770c-4efd70ee8fd80%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/dropzone/dropzone.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/dropzone/dropzone.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-file-upload.html)
12:33:28	257062/257062	---M--	200	added ('OK')	application/javascript	etag:%223dc0aac-3ec26-50bdf04d16e80%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/tree/jstree.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/tree/jstree.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-file-manager.html)
12:33:28	43268/43268	---M--	200	added ('OK')	application/javascript	etag:%223dc0a8a-a904-501a16c117880%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/parsley-validation/parsley.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/parsley-validation/parsley.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-validations.html)
12:33:28	5939/5939	---M--	200	added ('OK')	application/javascript	etag:%223dc0a82-1733-4c7fd62052400%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/markdown/to-markdown.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/markdown/to-markdown.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-text-editor.html)
12:33:29	50969/50969	---M--	200	added ('OK')	application/javascript	etag:%223dc0a81-c719-4e25b4c5e6a80%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/markdown/markdown.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/markdown/markdown.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-text-editor.html)
12:33:30	6069/6069	---M--	200	added ('OK')	application/javascript	etag:%223dc0a31-17b5-501bcf99f4f40%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-progressbar/bootstrap-progressbar.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-progressbar/bootstrap-progressbar.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/ui-elements-general.html)
12:33:30	4312/4312	---M--	200	added ('OK')	application/javascript	etag:%223dc0a6f-10d8-4e638f502c880%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/jquery-gritter/jquery.gritter.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/jquery-gritter/jquery.gritter.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/ui-elements-flash-message.html)
12:33:31	2752/2752	---M--	200	added ('OK')	application/javascript	etag:%223dc0ac1-ac0-4ed1566e19ac0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/wizard/wizard.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/wizard/wizard.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-wizard.html)
12:33:31	31239/31239	---M--	200	added ('OK')	application/javascript	etag:%223dc0a80-7a07-4f45d58ee7100%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/markdown/bootstrap-markdown.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/markdown/bootstrap-markdown.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/form-text-editor.html)
12:33:38	51213/51213	---M--	200	added ('OK')	application/javascript	etag:%223dc0a62-c80d-4e541bfc77f00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/fullcalendar/fullcalendar.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/fullcalendar/fullcalendar.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-calendar.html)
12:33:39	4745/4745	---M--	200	added ('OK')	application/javascript	etag:%223dc0a76-1289-4eea47366b240%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/jquery-mousewheel/jquery.mousewheel.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/jquery-mousewheel/jquery.mousewheel.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-maps.html)
12:33:40	3281/3281	---M--	200	added ('OK')	application/javascript	etag:%223dc0a64-cd1-4fde86ce48c00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/google-map/google-map.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/google-map/google-map.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-maps.html)
12:33:45	91386/91386	---M--	200	added ('OK')	application/javascript	etag:%223dc0a92-164fa-4eca6f598ca00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/raphael/raphael-min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/raphael/raphael-min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-maps.html)
12:33:50	30338/30338	---M--	200	added ('OK')	image/jpeg	etag:%223dc09d1-7682-4efe9a60b00c0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/jet-sky.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/jet-sky.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-gallery.html)
12:33:51	127840/127840	---M--	200	added ('OK')	application/javascript	etag:%223dc0a8f-1f360-4eca6f598ca00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/raphael/maps/world_countries.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/raphael/maps/world_countries.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-maps.html)
12:33:53	136841/136841	---M--	200	added ('OK')	application/javascript	etag:%223dc0a8d-21689-4eca6f598ca00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/raphael/maps/france_departments.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/raphael/maps/france_departments.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-maps.html)
12:34:00	59607/59607	---M--	200	added ('OK')	image/jpeg	etag:%223dc09c9-e8d7-4efe9a60b00c0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/cuba-cup.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/cuba-cup.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-gallery.html)
12:34:03	59591/59591	---M--	200	added ('OK')	image/jpeg	etag:%223dc09d2-e8c7-4efe9a60b00c0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/kitsune.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/kitsune.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-gallery.html)
12:34:07	171995/171995	---M--	200	added ('OK')	image/jpeg	etag:%223dc09c6-29fdb-4efe9a1dee340%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/bird.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/bird.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-gallery.html)
12:34:08	27457/27457	---M--	200	added ('OK')	image/jpeg	etag:%223dc09ca-6b41-4efe9d235c400%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/desk.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/desk.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-gallery.html)
12:34:09	54464/54464	---M--	200	added ('OK')	image/jpeg	etag:%223dc09d4-d4c0-4efe9a590eec0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/lighthouse.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/lighthouse.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-gallery.html)
12:34:14	31428/31428	---M--	200	added ('OK')	image/jpeg	etag:%223dc09c8-7ac4-4efe9d2638ac0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/chair.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/chair.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-gallery.html)
12:34:19	56351/56351	---M--	200	added ('OK')	image/jpeg	etag:%223dc09c7-dc1f-4efe9dca40dc0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/cafe.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/cafe.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-gallery.html)
12:34:20	35253/35253	---M--	200	added ('OK')	image/jpeg	etag:%223dc09cc-89b5-4efe9dcc29240%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/desk2.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/desk2.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-gallery.html)
12:34:20	185305/185305	---M--	200	added ('OK')	image/jpeg	etag:%223dc09ce-2d3d9-4efe9a60b00c0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/fence.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/fence.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-gallery.html)
12:34:20	85980/85980	---M--	200	added ('OK')	image/jpeg	etag:%223dc09d6-14fdc-4efe9d2638ac0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/mac.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/mac.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-gallery.html)
12:34:22	26276/26276	---M--	200	added ('OK')	image/jpeg	etag:%223dc09cf-66a4-4efe9dba0a780%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/hand.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/gallery/hand.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/components-gallery.html)
12:34:23	10500/10500	---M--	200	added ('OK')	application/javascript	etag:%223dc0a47-2904-4f851d5ed9800%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/datatable/exts/dataTables.colReorder.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/datatable/exts/dataTables.colReorder.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/tables-dynamic-table.html)
